order_id,order_date,customer_id,customer_name,product_id,category,product_name,sales,quantity,discount,profit
ORD-104666,2020-07-13,CUST-1946,Customer_320,PROD-415,Office Supplies,Table,263.65,2,0.14,69.98
ORD-104667,2020-07-13,CUST-1506,Customer_21,PROD-421,Office Supplies,Desk,195.81,2,0.18,165.06
ORD-104668,2020-07-13,CUST-7719,Customer_385,PROD-186,Office Supplies,Laptop,400.75,3,0.06,156.19
ORD-104669,2020-07-13,CUST-9435,Customer_497,PROD-993,Furniture,Printer,178.5,5,0.18,-13.44
ORD-104670,2020-07-13,CUST-9697,Customer_363,PROD-573,Office Supplies,Phone,122.71,4,0.21,-27.82
ORD-104671,2020-07-13,CUST-7360,Customer_372,PROD-381,Office Supplies,Laptop,161.95,9,0.03,116.06
ORD-104672,2020-07-13,CUST-8657,Customer_380,PROD-938,Office Supplies,Phone,225.43,3,0.11,2.58
ORD-104673,2020-07-13,CUST-4590,Customer_143,PROD-863,Technology,Laptop,114.89,1,0.18,145.36
ORD-104674,2020-07-13,CUST-2192,Customer_36,PROD-173,Office Supplies,Table,307.71,5,0.28,58.62
ORD-104675,2020-07-13,CUST-2464,Customer_303,PROD-552,Office Supplies,Phone,443.26,8,0.27,-11.37
ORD-104676,2020-07-13,CUST-1390,Customer_438,PROD-146,Furniture,Printer,301.78,1,0.05,193.55
ORD-104677,2020-07-13,CUST-6615,Customer_214,PROD-687,Furniture,Chair,228.87,1,0.18,-36.1
ORD-104678,2020-07-13,CUST-7106,Customer_32,PROD-195,Office Supplies,Desk,400.47,6,0.03,-18.93
ORD-104679,2020-07-13,CUST-9864,Customer_186,PROD-130,Furniture,Laptop,376.54,7,0.09,153.01
ORD-104680,2020-07-14,CUST-3560,Customer_174,PROD-633,Furniture,Desk,189.86,8,0.18,63.17
ORD-104681,2020-07-14,CUST-6867,Customer_54,PROD-116,Furniture,Desk,306.04,8,0.02,184.51
ORD-104682,2020-07-14,CUST-2211,Customer_161,PROD-311,Technology,Phone,367.62,3,0.27,-21.75
ORD-104683,2020-07-14,CUST-2539,Customer_250,PROD-759,Office Supplies,Chair,130.28,4,0.25,-10.75
ORD-104684,2020-07-14,CUST-1643,Customer_489,PROD-334,Office Supplies,Phone,189.47,9,0.14,-49.54
ORD-104685,2020-07-14,CUST-9693,Customer_251,PROD-491,Office Supplies,Desk,61.83,5,0.15,4.28
ORD-104686,2020-07-14,CUST-9921,Customer_423,PROD-453,Furniture,Table,493.96,9,0.26,114.32
ORD-104687,2020-07-14,CUST-2283,Customer_279,PROD-404,Furniture,Monitor,52.08,5,0.02,130.83
ORD-104688,2020-07-14,CUST-8680,Customer_171,PROD-698,Furniture,Printer,92.62,5,0.04,57.48
ORD-104689,2020-07-14,CUST-8345,Customer_183,PROD-649,Technology,Chair,245.12,9,0.09,14.34
ORD-104690,2020-07-14,CUST-5386,Customer_2,PROD-664,Furniture,Chair,433.98,6,0.11,129.08
ORD-104691,2020-07-14,CUST-1919,Customer_194,PROD-639,Technology,Table,184.38,3,0.3,-6.85
ORD-104692,2020-07-14,CUST-3339,Customer_166,PROD-688,Office Supplies,Desk,386.61,5,0.04,141.77
ORD-104693,2020-07-14,CUST-9947,Customer_247,PROD-608,Furniture,Phone,341.26,1,0.09,146.65
ORD-104694,2020-07-14,CUST-6930,Customer_499,PROD-811,Technology,Table,322.95,9,0.25,60.27
ORD-104695,2020-07-14,CUST-6402,Customer_413,PROD-494,Technology,Printer,424.06,7,0.24,-1.6
ORD-104696,2020-07-14,CUST-6663,Customer_244,PROD-530,Furniture,Laptop,16.94,1,0.2,107.47
ORD-104697,2020-07-14,CUST-6275,Customer_110,PROD-784,Technology,Phone,465.28,4,0.1,163.36
ORD-104698,2020-07-14,CUST-1507,Customer_380,PROD-885,Furniture,Chair,416.32,2,0.04,82.38
ORD-104699,2020-07-14,CUST-2436,Customer_323,PROD-661,Technology,Table,469.55,3,0.3,65.27
ORD-104700,2020-07-14,CUST-9750,Customer_487,PROD-956,Office Supplies,Phone,398.86,4,0.08,194.81
ORD-104701,2020-07-14,CUST-8354,Customer_71,PROD-276,Office Supplies,Laptop,440.51,2,0.25,84.36
ORD-104702,2020-07-14,CUST-5516,Customer_164,PROD-505,Office Supplies,Monitor,109.51,1,0.27,-41.45
ORD-104703,2020-07-14,CUST-4622,Customer_285,PROD-400,Furniture,Monitor,166.42,4,0.13,75.51
ORD-104704,2020-07-15,CUST-5399,Customer_375,PROD-544,Office Supplies,Printer,164.46,9,0.26,61.32
ORD-104705,2020-07-15,CUST-6037,Customer_421,PROD-838,Office Supplies,Monitor,63.49,9,0.08,23.03
ORD-104706,2020-07-15,CUST-9111,Customer_113,PROD-226,Office Supplies,Monitor,367.49,9,0.27,29.34
ORD-104707,2020-07-15,CUST-4715,Customer_228,PROD-448,Furniture,Table,76.72,3,0.19,182.71
ORD-104708,2020-07-15,CUST-8837,Customer_471,PROD-120,Technology,Printer,35.73,1,0.06,-16.6
ORD-104709,2020-07-15,CUST-2301,Customer_301,PROD-810,Furniture,Laptop,389.97,1,0.24,141.01
ORD-104710,2020-07-15,CUST-8370,Customer_16,PROD-800,Furniture,Laptop,453.28,3,0.27,175.6
ORD-104711,2020-07-15,CUST-6185,Customer_496,PROD-943,Office Supplies,Monitor,384.42,8,0.17,14.87
ORD-104712,2020-07-15,CUST-3155,Customer_31,PROD-519,Technology,Desk,414.42,4,0.23,-33.3
ORD-104713,2020-07-15,CUST-7411,Customer_162,PROD-251,Office Supplies,Chair,301.85,8,0.24,26.79
ORD-104714,2020-07-15,CUST-7365,Customer_306,PROD-259,Office Supplies,Desk,445,7,0.24,58.22
ORD-104715,2020-07-15,CUST-1692,Customer_193,PROD-958,Furniture,Phone,253.38,8,0.14,187.86
ORD-104716,2020-07-15,CUST-2478,Customer_210,PROD-579,Furniture,Laptop,494.28,2,0.22,57.54
ORD-104717,2020-07-15,CUST-7396,Customer_378,PROD-542,Furniture,Desk,60.67,8,0.16,-26.99
ORD-104718,2020-07-15,CUST-9448,Customer_446,PROD-195,Office Supplies,Chair,406.5,9,0.12,-13.28
ORD-104719,2020-07-15,CUST-1441,Customer_232,PROD-451,Technology,Chair,324.28,6,0.05,38.18
ORD-104720,2020-07-15,CUST-3646,Customer_427,PROD-174,Technology,Laptop,294.52,3,0.27,-3.95
ORD-104721,2020-07-15,CUST-6209,Customer_184,PROD-977,Office Supplies,Table,365.65,7,0.12,-34.86
ORD-104722,2020-07-15,CUST-7533,Customer_15,PROD-693,Technology,Desk,421.74,9,0.07,-6.19
ORD-104723,2020-07-15,CUST-5677,Customer_432,PROD-739,Office Supplies,Printer,432.81,8,0.07,-23.63
ORD-104724,2020-07-15,CUST-8211,Customer_305,PROD-458,Technology,Laptop,95.94,8,0.07,0.67
ORD-104725,2020-07-15,CUST-3645,Customer_209,PROD-232,Office Supplies,Monitor,106.55,7,0,199.11
ORD-104726,2020-07-15,CUST-9210,Customer_172,PROD-499,Technology,Phone,17.92,5,0.13,61.35
ORD-104727,2020-07-15,CUST-8933,Customer_266,PROD-238,Furniture,Desk,74.6,2,0.27,114.65
ORD-104728,2020-07-16,CUST-6476,Customer_20,PROD-345,Furniture,Desk,139.3,5,0.01,-8.68
ORD-104729,2020-07-16,CUST-8928,Customer_70,PROD-390,Furniture,Laptop,363.31,5,0.29,162.32
ORD-104730,2020-07-16,CUST-3080,Customer_8,PROD-211,Furniture,Table,243.13,2,0.05,16.73
ORD-104731,2020-07-16,CUST-7089,Customer_429,PROD-814,Office Supplies,Desk,381.37,1,0.22,195.62
ORD-104732,2020-07-16,CUST-8396,Customer_34,PROD-269,Technology,Desk,248.4,5,0.24,159.18
ORD-104733,2020-07-16,CUST-8797,Customer_224,PROD-698,Office Supplies,Phone,282.24,6,0.22,187.72
ORD-104734,2020-07-16,CUST-1861,Customer_179,PROD-730,Furniture,Table,64.42,7,0.1,117.08
ORD-104735,2020-07-16,CUST-9346,Customer_246,PROD-709,Technology,Phone,390.51,2,0.21,114.52
ORD-104736,2020-07-16,CUST-4494,Customer_490,PROD-339,Office Supplies,Printer,381.48,6,0.14,160.27
ORD-104737,2020-07-16,CUST-1904,Customer_260,PROD-436,Furniture,Phone,160.71,8,0.05,128.84
ORD-104738,2020-07-16,CUST-2269,Customer_108,PROD-237,Technology,Monitor,171,6,0.06,101.55
ORD-104739,2020-07-16,CUST-1404,Customer_242,PROD-693,Technology,Printer,117.64,3,0.01,39.57
ORD-104740,2020-07-16,CUST-2184,Customer_423,PROD-335,Furniture,Phone,408.78,3,0.1,5.72
ORD-104741,2020-07-16,CUST-9938,Customer_468,PROD-747,Furniture,Printer,376.03,7,0.22,145.56
ORD-104742,2020-07-16,CUST-2725,Customer_24,PROD-893,Technology,Table,308.48,2,0.29,46.51
ORD-104743,2020-07-16,CUST-9462,Customer_216,PROD-102,Furniture,Phone,127.02,3,0.04,-34.7
ORD-104744,2020-07-16,CUST-6811,Customer_55,PROD-670,Office Supplies,Phone,94.21,7,0.11,69.91
ORD-104745,2020-07-16,CUST-6606,Customer_26,PROD-215,Furniture,Laptop,34.63,9,0.05,114.38
ORD-104746,2020-07-16,CUST-4956,Customer_281,PROD-571,Furniture,Phone,32.35,1,0.23,-44.24
ORD-104747,2020-07-16,CUST-1171,Customer_292,PROD-230,Furniture,Printer,101.7,5,0.28,126.28
ORD-104748,2020-07-16,CUST-9465,Customer_327,PROD-997,Technology,Laptop,59.26,2,0.03,6.17
ORD-104749,2020-07-16,CUST-3306,Customer_458,PROD-582,Technology,Printer,282.49,5,0.27,5.59
ORD-104750,2020-07-16,CUST-1421,Customer_186,PROD-500,Furniture,Phone,185.46,6,0.08,90.72
ORD-104751,2020-07-16,CUST-6540,Customer_495,PROD-300,Technology,Phone,228.02,8,0.07,34.32
ORD-104752,2020-07-17,CUST-5675,Customer_12,PROD-391,Furniture,Printer,301.09,7,0.02,62.65
ORD-104753,2020-07-17,CUST-7748,Customer_129,PROD-441,Office Supplies,Table,332.96,5,0.02,78.26
ORD-104754,2020-07-17,CUST-7103,Customer_372,PROD-709,Technology,Table,327.62,5,0.02,180.26
ORD-104755,2020-07-17,CUST-2473,Customer_434,PROD-315,Furniture,Monitor,137.82,2,0.13,1.23
ORD-104756,2020-07-17,CUST-4243,Customer_409,PROD-735,Technology,Table,406.72,6,0.2,66.08
ORD-104757,2020-07-17,CUST-3181,Customer_208,PROD-684,Office Supplies,Desk,459.68,3,0.06,146.5
ORD-104758,2020-07-17,CUST-4096,Customer_133,PROD-465,Office Supplies,Laptop,164.81,6,0.07,1.29
ORD-104759,2020-07-17,CUST-7646,Customer_339,PROD-989,Furniture,Laptop,18.36,3,0.05,-29.4
ORD-104760,2020-07-17,CUST-6882,Customer_196,PROD-741,Technology,Table,450.59,2,0.24,-45.56
ORD-104761,2020-07-17,CUST-6982,Customer_262,PROD-568,Office Supplies,Phone,462.54,8,0.04,-24.07
ORD-104762,2020-07-17,CUST-6798,Customer_282,PROD-517,Technology,Laptop,34.96,4,0.02,18.65
ORD-104763,2020-07-17,CUST-9415,Customer_369,PROD-126,Furniture,Printer,12.43,5,0.01,52.31
ORD-104764,2020-07-17,CUST-9411,Customer_103,PROD-776,Office Supplies,Phone,410.04,9,0.01,98.44
ORD-104765,2020-07-17,CUST-9456,Customer_120,PROD-554,Office Supplies,Laptop,157.72,4,0.16,0.02
ORD-104766,2020-07-17,CUST-5524,Customer_183,PROD-679,Technology,Chair,458.15,1,0.03,17.42
ORD-104767,2020-07-17,CUST-7559,Customer_423,PROD-113,Office Supplies,Laptop,116.2,6,0.07,124.77
ORD-104768,2020-07-17,CUST-8620,Customer_9,PROD-197,Furniture,Table,431.97,5,0.25,177.25
ORD-104769,2020-07-17,CUST-3774,Customer_45,PROD-378,Furniture,Printer,43.64,3,0.29,-16.12
ORD-104770,2020-07-17,CUST-6673,Customer_244,PROD-589,Office Supplies,Laptop,137.71,5,0.26,68.13
ORD-104771,2020-07-17,CUST-4124,Customer_270,PROD-982,Furniture,Monitor,486.83,8,0.29,23.85
ORD-104772,2020-07-17,CUST-9671,Customer_112,PROD-858,Office Supplies,Desk,123.29,1,0.2,81.99
ORD-104773,2020-07-17,CUST-2353,Customer_55,PROD-723,Office Supplies,Table,75.18,4,0.3,-20.22
ORD-104774,2020-07-17,CUST-4854,Customer_393,PROD-306,Office Supplies,Monitor,429.96,3,0.15,17.76
ORD-104775,2020-07-17,CUST-9134,Customer_15,PROD-963,Office Supplies,Monitor,67.72,4,0.24,127.22
ORD-104776,2020-07-18,CUST-1924,Customer_37,PROD-945,Technology,Desk,57.75,2,0.29,154.83
ORD-104777,2020-07-18,CUST-3170,Customer_178,PROD-332,Office Supplies,Phone,168.48,2,0.21,105.41
ORD-104778,2020-07-18,CUST-6506,Customer_127,PROD-672,Furniture,Desk,321.31,2,0.29,186.11
ORD-104779,2020-07-18,CUST-3395,Customer_117,PROD-696,Technology,Printer,358.27,3,0.08,113.23
ORD-104780,2020-07-18,CUST-9220,Customer_340,PROD-794,Furniture,Chair,441.81,9,0.09,136.65
ORD-104781,2020-07-18,CUST-9226,Customer_72,PROD-338,Office Supplies,Chair,275.05,5,0.12,39.36
ORD-104782,2020-07-18,CUST-6515,Customer_352,PROD-349,Furniture,Phone,202.77,4,0.14,-7.53
ORD-104783,2020-07-18,CUST-3670,Customer_111,PROD-682,Technology,Phone,185.83,4,0.27,114.47
ORD-104784,2020-07-18,CUST-4365,Customer_149,PROD-839,Furniture,Desk,424.98,3,0.27,179.77
ORD-104785,2020-07-18,CUST-1588,Customer_185,PROD-696,Technology,Monitor,364.67,9,0.2,195.48
ORD-104786,2020-07-18,CUST-4138,Customer_105,PROD-405,Office Supplies,Printer,453.66,1,0.07,62.51
ORD-104787,2020-07-18,CUST-7663,Customer_147,PROD-562,Office Supplies,Desk,482.38,6,0.07,84.93
ORD-104788,2020-07-18,CUST-5086,Customer_221,PROD-882,Furniture,Printer,157.02,4,0.19,27.8
ORD-104789,2020-07-18,CUST-9531,Customer_314,PROD-901,Furniture,Printer,269.54,8,0.15,118.13
ORD-104790,2020-07-18,CUST-5270,Customer_351,PROD-335,Office Supplies,Chair,319.59,7,0.08,141.31
ORD-104791,2020-07-18,CUST-7019,Customer_374,PROD-390,Office Supplies,Monitor,90.29,3,0.05,-39.7
ORD-104792,2020-07-18,CUST-1556,Customer_6,PROD-138,Furniture,Printer,36.14,5,0.22,161.66
ORD-104793,2020-07-18,CUST-9022,Customer_260,PROD-817,Office Supplies,Laptop,435.2,4,0.24,78.45
ORD-104794,2020-07-18,CUST-6452,Customer_299,PROD-282,Technology,Printer,272.41,4,0.08,94.93
ORD-104795,2020-07-18,CUST-4567,Customer_349,PROD-798,Technology,Chair,289.68,8,0.13,1.56
ORD-104796,2020-07-18,CUST-4899,Customer_42,PROD-744,Furniture,Table,281.91,9,0.21,-47.42
ORD-104797,2020-07-18,CUST-7477,Customer_259,PROD-129,Furniture,Desk,379.93,4,0.14,188.05
ORD-104798,2020-07-18,CUST-8500,Customer_385,PROD-487,Office Supplies,Printer,81.3,2,0.29,182.1
ORD-104799,2020-07-18,CUST-2016,Customer_492,PROD-866,Office Supplies,Laptop,310.88,1,0.04,143.59
ORD-104800,2020-07-19,CUST-7470,Customer_439,PROD-242,Technology,Phone,240.04,4,0.26,68.4
ORD-104801,2020-07-19,CUST-3062,Customer_271,PROD-714,Furniture,Desk,449.51,8,0.09,29.41
ORD-104802,2020-07-19,CUST-5321,Customer_47,PROD-518,Furniture,Phone,264.61,5,0.21,-10.98
ORD-104803,2020-07-19,CUST-4496,Customer_85,PROD-173,Furniture,Laptop,472.04,2,0.08,-29.77
ORD-104804,2020-07-19,CUST-2813,Customer_174,PROD-154,Furniture,Chair,183.09,4,0.29,64.33
ORD-104805,2020-07-19,CUST-7256,Customer_58,PROD-847,Technology,Table,483.78,4,0.02,148.06
ORD-104806,2020-07-19,CUST-3313,Customer_479,PROD-671,Technology,Monitor,438.83,5,0.15,131.48
ORD-104807,2020-07-19,CUST-2231,Customer_199,PROD-123,Furniture,Chair,296.29,2,0.27,138.98
ORD-104808,2020-07-19,CUST-6831,Customer_209,PROD-121,Technology,Table,183.32,7,0.14,-20.34
ORD-104809,2020-07-19,CUST-3999,Customer_248,PROD-527,Furniture,Monitor,194.2,5,0.25,165.69
ORD-104810,2020-07-19,CUST-4440,Customer_211,PROD-131,Technology,Desk,388.65,4,0.28,150.99
ORD-104811,2020-07-19,CUST-5056,Customer_39,PROD-962,Office Supplies,Printer,294.51,8,0.02,-26.48
ORD-104812,2020-07-19,CUST-1305,Customer_252,PROD-438,Technology,Printer,206.78,2,0.15,39.13
ORD-104813,2020-07-19,CUST-2689,Customer_131,PROD-614,Furniture,Phone,321.67,1,0.21,43.81
ORD-104814,2020-07-19,CUST-4917,Customer_414,PROD-611,Office Supplies,Chair,369.28,6,0.25,133.78
ORD-104815,2020-07-19,CUST-8080,Customer_291,PROD-169,Furniture,Printer,21.22,8,0.05,165.12
ORD-104816,2020-07-19,CUST-9611,Customer_250,PROD-771,Office Supplies,Table,54.03,7,0.17,43.93
ORD-104817,2020-07-19,CUST-3936,Customer_441,PROD-997,Office Supplies,Monitor,56.3,9,0.05,-17.29
ORD-104818,2020-07-19,CUST-4862,Customer_413,PROD-187,Technology,Printer,123.65,1,0.23,-29.36
ORD-104819,2020-07-19,CUST-6649,Customer_434,PROD-976,Technology,Chair,219.23,3,0.09,109.71
ORD-104820,2020-07-19,CUST-4261,Customer_446,PROD-670,Office Supplies,Chair,403.79,9,0.08,74.49
ORD-104821,2020-07-19,CUST-2819,Customer_52,PROD-863,Office Supplies,Laptop,182.04,5,0.23,175.51
ORD-104822,2020-07-19,CUST-2342,Customer_374,PROD-318,Office Supplies,Monitor,18.56,6,0.25,188.38
ORD-104823,2020-07-19,CUST-6560,Customer_14,PROD-812,Furniture,Phone,246.85,7,0.1,174.51
ORD-104824,2020-07-20,CUST-3226,Customer_419,PROD-688,Technology,Monitor,498.35,3,0.15,-31.09
ORD-104825,2020-07-20,CUST-2079,Customer_156,PROD-866,Furniture,Chair,181.02,7,0.21,21.07
ORD-104826,2020-07-20,CUST-5206,Customer_442,PROD-858,Technology,Monitor,481.01,3,0.22,9.7
ORD-104827,2020-07-20,CUST-7280,Customer_30,PROD-369,Furniture,Laptop,59.66,6,0.23,-32.83
ORD-104828,2020-07-20,CUST-8235,Customer_90,PROD-918,Technology,Monitor,94.82,8,0.12,179.57
ORD-104829,2020-07-20,CUST-1813,Customer_391,PROD-750,Office Supplies,Chair,364.82,7,0.16,173.7
ORD-104830,2020-07-20,CUST-6089,Customer_167,PROD-177,Office Supplies,Desk,255.59,5,0.03,47.69
ORD-104831,2020-07-20,CUST-3031,Customer_351,PROD-691,Technology,Table,384.91,6,0.28,189.68
ORD-104832,2020-07-20,CUST-9514,Customer_69,PROD-109,Office Supplies,Table,433.14,4,0.21,90.84
ORD-104833,2020-07-20,CUST-6911,Customer_163,PROD-567,Office Supplies,Desk,133.03,2,0.11,58.51
ORD-104834,2020-07-20,CUST-3653,Customer_242,PROD-435,Furniture,Desk,344.59,7,0.12,87.41
ORD-104835,2020-07-20,CUST-4340,Customer_495,PROD-735,Technology,Chair,307.72,4,0.03,55.51
ORD-104836,2020-07-20,CUST-8876,Customer_383,PROD-285,Office Supplies,Printer,432.15,6,0.14,22.97
ORD-104837,2020-07-20,CUST-2141,Customer_52,PROD-645,Technology,Printer,220.75,2,0.2,-4.72
ORD-104838,2020-07-20,CUST-9558,Customer_142,PROD-220,Furniture,Desk,35.42,2,0.29,65.16
ORD-104839,2020-07-20,CUST-3897,Customer_63,PROD-691,Technology,Phone,291.35,6,0.19,82.69
ORD-104840,2020-07-20,CUST-5041,Customer_292,PROD-817,Furniture,Table,479.85,8,0.2,155.41
ORD-104841,2020-07-20,CUST-3038,Customer_91,PROD-664,Furniture,Laptop,17.17,1,0.24,68.34
ORD-104842,2020-07-20,CUST-5270,Customer_152,PROD-767,Furniture,Desk,127.73,7,0.15,157.35
ORD-104843,2020-07-20,CUST-5683,Customer_424,PROD-373,Office Supplies,Table,164.87,6,0.01,188.66
ORD-104844,2020-07-20,CUST-1494,Customer_157,PROD-509,Furniture,Laptop,385.26,5,0.27,130.37
ORD-104845,2020-07-20,CUST-8116,Customer_309,PROD-457,Technology,Monitor,168.41,8,0.12,-20.07
ORD-104846,2020-07-20,CUST-2784,Customer_365,PROD-746,Technology,Laptop,127.15,1,0.3,65.32
ORD-104847,2020-07-20,CUST-4510,Customer_150,PROD-197,Office Supplies,Desk,327.79,5,0.12,164.18
ORD-104848,2020-07-21,CUST-4786,Customer_328,PROD-340,Office Supplies,Printer,32.74,6,0.2,72.91
ORD-104849,2020-07-21,CUST-6266,Customer_271,PROD-656,Furniture,Phone,93.59,4,0.14,152.68
ORD-104850,2020-07-21,CUST-6428,Customer_369,PROD-810,Furniture,Table,209.93,2,0.07,143.97
ORD-104851,2020-07-21,CUST-7681,Customer_69,PROD-902,Furniture,Desk,184.24,8,0.28,-10.04
ORD-104852,2020-07-21,CUST-7893,Customer_116,PROD-213,Office Supplies,Laptop,180.11,5,0.19,32.37
ORD-104853,2020-07-21,CUST-5658,Customer_192,PROD-586,Office Supplies,Table,63.19,6,0.14,140.98
ORD-104854,2020-07-21,CUST-8082,Customer_4,PROD-888,Technology,Chair,186.81,9,0.04,-10.21
ORD-104855,2020-07-21,CUST-7869,Customer_75,PROD-340,Furniture,Monitor,401.02,2,0.3,55.7
ORD-104856,2020-07-21,CUST-8607,Customer_402,PROD-255,Furniture,Chair,212.78,5,0.27,-15.66
ORD-104857,2020-07-21,CUST-8669,Customer_298,PROD-451,Technology,Table,297.22,1,0.13,8.93
ORD-104858,2020-07-21,CUST-7219,Customer_241,PROD-143,Technology,Table,90.15,3,0.05,21.41
ORD-104859,2020-07-21,CUST-5534,Customer_30,PROD-691,Technology,Laptop,44.16,6,0.01,82.57
ORD-104860,2020-07-21,CUST-6979,Customer_143,PROD-411,Technology,Desk,441.18,8,0.05,177.98
ORD-104861,2020-07-21,CUST-9890,Customer_326,PROD-237,Furniture,Printer,172.37,5,0.16,46.39
ORD-104862,2020-07-21,CUST-2312,Customer_183,PROD-762,Office Supplies,Desk,181.67,4,0.24,162.49
ORD-104863,2020-07-21,CUST-3962,Customer_437,PROD-535,Furniture,Phone,440.07,5,0.11,123.79
ORD-104864,2020-07-21,CUST-3938,Customer_16,PROD-853,Technology,Table,356.81,4,0.13,145.11
ORD-104865,2020-07-21,CUST-4197,Customer_111,PROD-242,Office Supplies,Chair,380.57,2,0.14,140.55
ORD-104866,2020-07-21,CUST-6296,Customer_360,PROD-922,Furniture,Laptop,344.18,1,0.01,25.53
ORD-104867,2020-07-21,CUST-8204,Customer_201,PROD-398,Technology,Printer,61.84,8,0.05,9.06
ORD-104868,2020-07-21,CUST-6730,Customer_107,PROD-661,Office Supplies,Monitor,479.42,1,0.15,194.4
ORD-104869,2020-07-21,CUST-1126,Customer_379,PROD-361,Office Supplies,Desk,455.48,2,0.08,134.46
ORD-104870,2020-07-21,CUST-6602,Customer_162,PROD-611,Office Supplies,Phone,125.75,5,0.16,41.44
ORD-104871,2020-07-21,CUST-2191,Customer_283,PROD-772,Furniture,Desk,403.96,8,0.03,88.6
ORD-104872,2020-07-22,CUST-3639,Customer_269,PROD-161,Technology,Monitor,210.6,3,0.24,143.97
ORD-104873,2020-07-22,CUST-2366,Customer_484,PROD-666,Furniture,Phone,345.05,9,0.24,-36.06
ORD-104874,2020-07-22,CUST-7453,Customer_155,PROD-522,Furniture,Desk,91.15,6,0.2,-25.24
ORD-104875,2020-07-22,CUST-7671,Customer_73,PROD-495,Furniture,Printer,273.89,3,0.16,-43.73
ORD-104876,2020-07-22,CUST-7683,Customer_197,PROD-983,Office Supplies,Printer,72.04,7,0.12,-8.98
ORD-104877,2020-07-22,CUST-5539,Customer_243,PROD-130,Technology,Laptop,272.72,7,0.2,-20.16
ORD-104878,2020-07-22,CUST-9876,Customer_86,PROD-429,Furniture,Printer,129.36,7,0.23,65.76
ORD-104879,2020-07-22,CUST-3887,Customer_287,PROD-901,Technology,Phone,231.71,4,0.24,21.8
ORD-104880,2020-07-22,CUST-5086,Customer_259,PROD-268,Office Supplies,Laptop,337.3,6,0.1,-38.6
ORD-104881,2020-07-22,CUST-3261,Customer_286,PROD-365,Furniture,Monitor,439.77,3,0.06,62.36
ORD-104882,2020-07-22,CUST-5180,Customer_149,PROD-407,Technology,Printer,90.99,4,0.1,94.64
ORD-104883,2020-07-22,CUST-3841,Customer_355,PROD-558,Office Supplies,Chair,447.7,3,0,42.56
ORD-104884,2020-07-22,CUST-7040,Customer_390,PROD-284,Furniture,Monitor,201.12,3,0.13,15.09
ORD-104885,2020-07-22,CUST-4560,Customer_476,PROD-433,Furniture,Phone,423.46,1,0.08,47.61
ORD-104886,2020-07-22,CUST-5758,Customer_416,PROD-614,Technology,Monitor,261.15,5,0.24,79.97
ORD-104887,2020-07-22,CUST-1626,Customer_426,PROD-540,Technology,Monitor,432.48,3,0.2,59.01
ORD-104888,2020-07-22,CUST-6014,Customer_485,PROD-772,Furniture,Laptop,334.78,1,0.01,-26.68
ORD-104889,2020-07-22,CUST-2375,Customer_190,PROD-490,Furniture,Phone,259.27,9,0.04,64.21
ORD-104890,2020-07-22,CUST-2181,Customer_217,PROD-871,Office Supplies,Laptop,163.14,4,0.16,130.08
ORD-104891,2020-07-22,CUST-6708,Customer_416,PROD-659,Office Supplies,Phone,484.77,9,0.19,155
ORD-104892,2020-07-22,CUST-1490,Customer_355,PROD-353,Furniture,Chair,402.44,2,0.23,59.88
ORD-104893,2020-07-22,CUST-4729,Customer_86,PROD-685,Technology,Monitor,196.78,2,0.29,198.45
ORD-104894,2020-07-22,CUST-6974,Customer_216,PROD-434,Technology,Printer,91.69,4,0.21,160.71
ORD-104895,2020-07-22,CUST-4534,Customer_423,PROD-499,Furniture,Desk,391.97,4,0.16,3.85
ORD-104896,2020-07-23,CUST-4296,Customer_320,PROD-265,Office Supplies,Monitor,495.07,5,0.12,64.19
ORD-104897,2020-07-23,CUST-2940,Customer_118,PROD-359,Furniture,Desk,146.7,1,0.22,23.87
ORD-104898,2020-07-23,CUST-6014,Customer_414,PROD-103,Technology,Desk,458.77,5,0.28,87.56
ORD-104899,2020-07-23,CUST-2882,Customer_447,PROD-987,Furniture,Monitor,71.43,2,0.13,6.03
ORD-104900,2020-07-23,CUST-5908,Customer_370,PROD-218,Furniture,Laptop,476.58,5,0.18,-41.19
ORD-104901,2020-07-23,CUST-3987,Customer_480,PROD-569,Office Supplies,Printer,375.22,6,0.06,176.1
ORD-104902,2020-07-23,CUST-6585,Customer_415,PROD-569,Technology,Monitor,179.83,3,0.26,79.94
ORD-104903,2020-07-23,CUST-4159,Customer_87,PROD-884,Technology,Table,159.27,4,0.21,178.74
ORD-104904,2020-07-23,CUST-5530,Customer_40,PROD-592,Furniture,Laptop,325.28,5,0.11,-20.46
ORD-104905,2020-07-23,CUST-1681,Customer_161,PROD-837,Technology,Monitor,300.82,6,0.26,-12.13
